GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
54896	0.81594	0.575	0.1165	-0.5610864	-0.0653891	337.48	SLC66A1	solute carrier family 66 member 1
6908	0.81594	0.575	0.0869	0.5610382	0.0487476	297.1	TBP	TATA-box binding protein
222484	0.81594	0.575	0.2827	0.5609963	0.1585847	136.44	LNX2	ligand of numb-protein X 2
107985507	0.81594	0.575	0.5498	0.5610573	0.3084852	10.37	LOC107985507	replaced by ID 105372799
10778	0.81601	0.575	0.1805	0.5608722	0.1012589	1564.27	ZNF271P	zinc finger protein 271, pseudogene
51434	0.81619	0.575	0.1127	0.5606273	0.0632032	908.7	ANAPC7	anaphase promoting complex subunit 7
26173	0.81625	0.575	0.1121	-0.560518	-0.062853	2785.79	INTS1	integrator complex subunit 1
1453	0.81637	0.575	0.0771	0.560341	0.0431777	1938.34	CSNK1D	casein kinase 1 delta
6869	0.81639	0.575	0.2261	0.5602404	0.1266532	73.98	TACR1	tachykinin receptor 1
26115	0.81639	0.575	0.1194	0.560214	0.0668988	4203.18	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
23061	0.81647	0.575	0.1349	-0.5600505	-0.0755454	5525.02	TBC1D9B	TBC1 domain family member 9B
2841	0.81647	0.575	0.3197	-0.5600278	-0.1790379	62.46	GPR18	G protein-coupled receptor 18
100507466	0.81654	0.576	0.2235	0.5599015	0.1251495	49.81	DPH6-DT	DPH6 divergent transcript
9398	0.81662	0.576	0.3271	0.5596613	0.1830703	100.32	CD101	CD101 molecule
8829	0.81662	0.576	0.2293	-0.559663	-0.1283143	384.01	NRP1	neuropilin 1
283742	0.81662	0.576	0.152	0.5596634	0.0850938	1081.44	FAM98B	family with sequence similarity 98 member B
2774	0.81674	0.576	0.2496	0.5594797	0.1396435	604.8	GNAL	G protein subunit alpha L
9091	0.81675	0.576	0.1284	-0.559417	-0.0718402	487.67	PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q
101927388	0.8168	0.576	0.4991	-0.5591075	-0.2790709	13.28	LOC101927388	uncharacterized LOC101927388
158434	0.8168	0.576	0.4629	-0.55907	-0.2587985	19.08	LOC158434	uncharacterized LOC158434
1959	0.8168	0.576	0.5485	-0.5590506	-0.306616	42.88	EGR2	early growth response 2
23411	0.8168	0.576	0.106	0.5592462	0.0592544	1124	SIRT1	sirtuin 1
677833	0.8168	0.576	0.4255	0.5592025	0.23794	410.68	SNORA54	small nucleolar RNA, H/ACA box 54
1111	0.8168	0.576	0.1495	-0.5591983	-0.0836238	75.93	CHEK1	checkpoint kinase 1
8927	0.81684	0.576	0.6022	0.5589302	0.3366006	4843.79	BSN	bassoon presynaptic cytomatrix protein
138046	0.81684	0.576	0.5009	0.5589057	0.2799471	321.66	RALYL	RALY RNA binding protein like
51517	0.81689	0.576	0.1486	0.5587512	0.0830352	895.78	NCKIPSD	NCK interacting protein with SH3 domain
651	0.81689	0.576	0.5943	0.5587863	0.332094	11.08	BMP3	bone morphogenetic protein 3
23268	0.81691	0.576	0.1519	-0.5586775	-0.0848772	245.28	DNMBP	dynamin binding protein
105369725	0.81695	0.576	0.381	-0.5585801	-0.2128059	9.5	LOC105369725	uncharacterized LOC105369725
152110	0.81699	0.577	0.4613	0.5584877	0.2576135	159.3	NEK10	NIMA related kinase 10
134359	0.817	0.577	0.1327	-0.5584192	-0.0740982	325.28	POC5	POC5 centriolar protein
79633	0.81708	0.577	0.1873	-0.5581393	-0.1045476	3063.43	FAT4	FAT atypical cadherin 4
673	0.81708	0.577	0.1508	0.5581869	0.0841869	2683.4	BRAF	B-Raf proto-oncogene, serine/threonine kinase
153090	0.81708	0.577	0.2018	0.5580256	0.1126365	1313.51	DAB2IP	DAB2 interacting protein
101928847	0.81708	0.577	0.1401	0.5581002	0.0781742	270.59	LOC101928847	uncharacterized LOC101928847
55591	0.81708	0.577	0.0666	-0.557943	-0.0371687	1658.29	VEZT	vezatin, adherens junctions transmembrane protein
148223	0.81708	0.577	0.1308	0.5579607	0.0729995	447.94	C19orf25	chromosome 19 open reading frame 25
9980	0.81708	0.577	0.2119	0.5580323	0.1182724	564	DOP1B	DOP1 leucine zipper like protein B
84164	0.81708	0.577	0.1256	-0.5579142	-0.0700554	710.55	ASCC2	activating signal cointegrator 1 complex subunit 2
388	0.81709	0.577	0.1833	0.5578587	0.1022514	11853.38	RHOB	ras homolog family member B
111	0.8171	0.577	0.1495	-0.5577291	-0.0834007	3603.11	ADCY5	adenylate cyclase 5
101929475	0.8171	0.577	0.2095	-0.5577042	-0.1168291	30.22	ITGB1-DT	ITGB1 divergent transcript
100507099	0.8171	0.577	0.2121	-0.5576893	-0.1183105	52.36	FRY-AS1	FRY antisense RNA 1
57213	0.81721	0.577	0.1404	0.5575208	0.0782708	449.34	SPRYD7	SPRY domain containing 7
22808	0.81752	0.577	0.2685	0.5571476	0.149601	1676.59	MRAS	muscle RAS oncogene homolog
101927249	0.81752	0.578	0.4828	0.5570329	0.2689393	14	PDZRN3-AS1	PDZRN3 antisense RNA 1
169200	0.81752	0.578	0.182	0.5568755	0.1013617	1163.29	TMEM64	transmembrane protein 64
107987026	0.81752	0.578	0.2129	-0.5568796	-0.1185491	351.48	LOC107987026	uncharacterized LOC107987026
100422991	0.81752	0.578	0.2653	-0.5567965	-0.1477305	18.17	MIR1260B	microRNA 1260b
65985	0.81752	0.578	0.238	0.5567494	0.1325132	510.5	AACS	acetoacetyl-CoA synthetase
4253	0.81752	0.578	0.1038	0.5568159	0.0577704	766.38	MIA2	MIA SH3 domain ER export factor 2
112476	0.81752	0.578	0.4961	0.5569711	0.2763288	852.94	PRRT2	proline rich transmembrane protein 2
57017	0.81752	0.578	0.1165	0.5567206	0.0648348	428.01	COQ9	coenzyme Q9
51106	0.81754	0.578	0.1182	-0.5566012	-0.0658006	412.2	TFB1M	transcription factor B1, mitochondrial
1191	0.81754	0.578	0.325	-0.5565947	-0.1808776	28638.8	CLU	clusterin
23201	0.81772	0.578	0.0957	0.5563594	0.0532533	8475.25	FAM168A	family with sequence similarity 168 member A
4684	0.81772	0.578	0.1287	0.5562499	0.0716116	26105.49	NCAM1	neural cell adhesion molecule 1
80031	0.81772	0.578	0.1372	0.5562834	0.0763496	4105.22	SEMA6D	semaphorin 6D
246175	0.81783	0.578	0.0875	0.5560846	0.0486419	1692.2	CNOT6L	CCR4-NOT transcription complex subunit 6 like
9019	0.81784	0.578	0.1656	0.5560243	0.0920882	727.97	MPZL1	myelin protein zero like 1
66002	0.81794	0.578	1.1484	0.5558696	0.6383857	90.09	CYP4F12	cytochrome P450 family 4 subfamily F member 12
81615	0.81806	0.578	0.261	0.5556618	0.1450041	119.1	TMEM163	transmembrane protein 163
105378425	0.81806	0.578	0.5602	0.5556144	0.3112286	10.19	LINC01374	long intergenic non-protein coding RNA 1374
283254	0.81806	0.578	0.118	0.5555884	0.0655593	401.05	HARBI1	harbinger transposase derived 1
64328	0.81823	0.579	0.1053	-0.5553628	-0.0584639	1830.16	XPO4	exportin 4
25759	0.81827	0.579	0.3315	0.5552674	0.1840653	614.44	SHC2	SHC adaptor protein 2
10129	0.81831	0.579	0.2474	0.5551518	0.1373709	2150.15	FRY	FRY microtubule binding protein
158787	0.81831	0.579	0.2631	-0.5551202	-0.1460501	33.13	RIBC1	RIB43A domain with coiled-coils 1
8317	0.81848	0.579	0.2789	0.5548327	0.1547162	126.37	CDC7	cell division cycle 7
4488	0.81848	0.579	0.398	-0.5548406	-0.2208268	9.61	MSX2	msh homeobox 2
107985229	0.81852	0.579	0.3195	-0.5547127	-0.1772341	9.29	LINC02818	long intergenic non-protein coding RNA 2818
51231	0.81852	0.579	0.1365	-0.5546917	-0.0757002	425.58	VRK3	VRK serine/threonine kinase 3
6487	0.81855	0.579	0.1448	-0.5546025	-0.0803204	360.08	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
284498	0.81857	0.579	0.1295	-0.5544665	-0.071801	117.15	C1orf167	chromosome 1 open reading frame 167
57611	0.81857	0.579	0.6611	0.5544236	0.366523	231.61	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2
104	0.81857	0.579	0.3744	0.5544733	0.2075888	520.52	ADARB1	adenosine deaminase RNA specific B1
101927221	0.81858	0.579	0.1982	-0.5543643	-0.1098526	31.96	UBR5-DT	UBR5 divergent transcript
4597	0.81865	0.579	0.1446	0.55424	0.0801541	554.96	MVD	mevalonate diphosphate decarboxylase
842	0.81903	0.58	0.1577	-0.553742	-0.0873235	358.88	CASP9	caspase 9
1016	0.81903	0.58	0.4903	0.5537794	0.2715306	431.28	CDH18	cadherin 18
134218	0.81915	0.58	0.1026	-0.553518	-0.0567754	1465.73	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21
4901	0.81915	0.58	0.1251	-0.5534608	-0.0692387	89.22	NRL	neural retina leucine zipper
105372442	0.81915	0.58	0.3161	0.5534984	0.1749441	426.29	LOC105372442	uncharacterized LOC105372442
114793	0.8193	0.58	0.2158	-0.5531536	-0.1193837	27542.34	FMNL2	formin like 2
11182	0.8193	0.58	0.1457	0.5531044	0.0805981	232.49	SLC2A6	solute carrier family 2 member 6
9379	0.8193	0.58	0.0969	0.5531042	0.0535839	4445.12	NRXN2	neurexin 2
319103	0.8193	0.58	0.4463	0.5530962	0.2468602	11.04	SNORD8	small nucleolar RNA, C/D box 8
101060544	0.81937	0.58	0.174	0.5529645	0.0962131	60.69	LINC01563	long intergenic non-protein coding RNA 1563
8445	0.81943	0.58	0.1406	0.5528567	0.0777255	639.84	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
3746	0.81953	0.58	0.6537	0.5526878	0.3612841	625.24	KCNC1	potassium voltage-gated channel subfamily C member 1
9382	0.81953	0.581	0.1192	0.5526441	0.0658954	829.24	COG1	component of oligomeric golgi complex 1
79707	0.81956	0.581	0.075	0.5525637	0.0414561	1089.64	NOL9	nucleolar protein 9
101927248	0.81956	0.581	0.2505	-0.552509	-0.1384116	73.59	LINC00391	long intergenic non-protein coding RNA 391
103021296	0.8196	0.581	0.4384	-0.5524173	-0.2422069	43.15	SLC26A9-AS1	SLC26A9 and RAB7B antisense RNA 1
116173	0.81963	0.581	0.3122	0.5523335	0.1724592	2223.48	CMTM5	CKLF like MARVEL transmembrane domain containing 5
116349	0.81966	0.581	0.1924	0.5521966	0.1062335	60.23	EXOC3-AS1	EXOC3 antisense RNA 1
51192	0.81966	0.581	0.1452	0.5522089	0.0802032	83.28	CKLF	chemokine like factor
147276	0.81969	0.581	0.2925	-0.5521126	-0.1614716	11.06	C18orf15	chromosome 18 putative open reading frame 15
79807	0.81969	0.581	0.1216	0.5519012	0.0671139	327.79	GSTCD	glutathione S-transferase C-terminal domain containing
26269	0.81969	0.581	0.1113	0.5516535	0.0614121	355	FBXO8	F-box protein 8
107986696	0.81969	0.581	0.2156	-0.5517857	-0.1189441	45.51	LOC107986696	
781	0.81969	0.581	0.1464	0.5516303	0.0807597	2989.94	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
105376453	0.81969	0.581	0.3512	0.5519072	0.1938239	12.12	C10orf67-AS1	C10orf67 antisense RNA 1
4255	0.81969	0.581	0.1777	-0.5517976	-0.098063	193.72	MGMT	O-6-methylguanine-DNA methyltransferase
2984	0.81969	0.581	0.2837	0.5518091	0.1565547	25.97	GUCY2C	guanylate cyclase 2C
124491	0.81969	0.581	0.0887	-0.5516489	-0.0489059	969.41	TMEM170A	transmembrane protein 170A
79879	0.81969	0.581	0.1144	-0.5518823	-0.0631291	416.21	CCDC134	coiled-coil domain containing 134
146713	0.81971	0.581	0.7901	0.5515643	0.4358113	777.08	RBFOX3	RNA binding fox-1 homolog 3
105373390	0.81991	0.581	0.36	0.5512486	0.1984376	172.78	LOC105373390	uncharacterized LOC105373390
1290	0.81991	0.581	0.3014	0.5512504	0.1661344	243.38	COL5A2	collagen type V alpha 2 chain
107985988	0.82002	0.582	0.3908	-0.5510835	-0.2153845	16.84	LOC107985988	
105378796	0.82017	0.582	0.5754	-0.5508202	-0.3169365	33.96	LOC105378796	uncharacterized LOC105378796
10227	0.82017	0.582	0.1109	0.5508008	0.0610776	287.11	MFSD10	major facilitator superfamily domain containing 10
66005	0.82017	0.582	0.1474	-0.5507677	-0.081183	543.6	CHID1	chitinase domain containing 1
8634	0.82032	0.582	0.1283	0.5501875	0.0705735	551.09	RTCA	RNA 3'-terminal phosphate cyclase
4881	0.82032	0.582	0.2222	-0.550365	-0.1222692	28.24	NPR1	natriuretic peptide receptor 1
100507582	0.82032	0.582	0.3013	0.5501235	0.1657796	27.85	BHLHE40-AS1	BHLHE40 antisense RNA 1
105379181	0.82032	0.582	0.6794	0.5502776	0.3738322	20.73	CTB-49A3.2	uncharacterized CTB-49A3.2
80345	0.82032	0.582	0.1624	-0.5500928	-0.0893385	226.34	ZSCAN16	zinc finger and SCAN domain containing 16
9420	0.82032	0.582	0.2071	-0.5500816	-0.1139391	4132.02	CYP7B1	cytochrome P450 family 7 subfamily B member 1
1740	0.82032	0.582	0.1424	-0.5503128	-0.0783507	11219.96	DLG2	discs large MAGUK scaffold protein 2
5457	0.82032	0.582	0.3897	-0.550525	-0.214563	8.97	POU4F1	POU class 4 homeobox 1
10014	0.82032	0.582	0.1656	-0.5501345	-0.0910911	2902.36	HDAC5	histone deacetylase 5
51751	0.82032	0.582	0.2006	-0.5501189	-0.1103678	42.76	HIGD1B	HIG1 hypoxia inducible domain family member 1B
23404	0.82053	0.582	0.094	-0.5497618	-0.0516831	468.45	EXOSC2	exosome component 2
10458	0.82053	0.582	0.1714	-0.5498109	-0.0942104	1638.91	BAIAP2	BAR/IMD domain containing adaptor protein 2
1769	0.82055	0.583	0.3729	-0.5494865	-0.204897	10.75	DNAH8	dynein axonemal heavy chain 8
414152	0.82055	0.583	0.4108	-0.5495314	-0.2257651	312.64	C10orf105	chromosome 10 open reading frame 105
54551	0.82055	0.583	0.4259	0.5494792	0.234043	71.36	MAGEL2	MAGE family member L2
23613	0.82055	0.583	0.0982	-0.5494939	-0.053983	2522.82	ZMYND8	zinc finger MYND-type containing 8
105372840	0.82055	0.583	0.3986	-0.5494792	-0.2190061	9.55	LINC01694	long intergenic non-protein coding RNA 1694
152195	0.82057	0.583	0.2988	-0.5493168	-0.1641551	45.2	NUDT16L2P	nudix hydrolase 16 like 2, pseudogene
5481	0.82057	0.583	0.1955	0.549303	0.1073765	516.52	PPID	peptidylprolyl isomerase D
221786	0.82057	0.583	0.1328	0.5493499	0.0729624	252.06	FAM200A	family with sequence similarity 200 member A
285025	0.82057	0.583	0.3445	-0.5491912	-0.1891899	174.95	CCDC141	coiled-coil domain containing 141
4185	0.82057	0.583	0.5029	0.5492276	0.2762105	483.85	ADAM11	ADAM metallopeptidase domain 11
91734	0.82059	0.583	0.2046	-0.5491024	-0.1123358	33.17	IDI2	isopentenyl-diphosphate delta isomerase 2
27037	0.82059	0.583	0.1662	0.5490735	0.0912501	509.5	TRMT2A	tRNA methyltransferase 2 homolog A
100505475	0.82064	0.583	0.2417	0.5489072	0.1326588	44.51	SYNE1-AS1	SYNE1 antisense RNA 1
221074	0.82064	0.583	0.4073	-0.5487053	-0.2234656	371.44	SLC39A12	solute carrier family 39 member 12
5003	0.82064	0.583	0.2629	0.5486685	0.1442514	13.72	SLC22A18AS	SLC22A18 antisense RNA
140465	0.82064	0.583	0.2107	0.5488547	0.1156209	446.31	MYL6B	myosin light chain 6B
280655	0.82064	0.583	0.3321	-0.5486681	-0.18221	11.17	IGBP1P1	immunoglobulin (CD79A) binding protein 1 pseudogene 1
101927044	0.82064	0.583	0.249	-0.5486538	-0.1366332	25.92	LOC101927044	uncharacterized LOC101927044
1954	0.82064	0.583	0.1772	-0.5486459	-0.0971948	3345.36	MEGF8	multiple EGF like domains 8
9132	0.82068	0.583	0.3199	0.5485111	0.1754619	51.05	KCNQ4	potassium voltage-gated channel subfamily Q member 4
2894	0.82068	0.583	0.1242	-0.5484491	-0.0681111	2540.81	GRID1	glutamate ionotropic receptor delta type subunit 1
6829	0.82068	0.583	0.0812	-0.5484459	-0.0445228	2749.21	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
105371629	0.82077	0.584	0.2813	-0.548089	-0.1541571	21.74	LOC105371629	uncharacterized LOC105371629
51149	0.82077	0.584	0.127	-0.548197	-0.0696362	235.33	MRNIP	MRN complex interacting protein
517	0.82077	0.584	0.1103	0.5482006	0.0604718	1514.96	ATP5MC2	ATP synthase membrane subunit c locus 2
55332	0.82077	0.584	0.2241	0.5481179	0.1228553	65.38	DRAM1	DNA damage regulated autophagy modulator 1
10742	0.82077	0.584	0.3184	0.548163	0.174521	86.98	RAI2	retinoic acid induced 2
8338	0.82083	0.584	0.2446	0.5479283	0.1340034	409.38	H2AC20	H2A clustered histone 20
105378336	0.82083	0.584	0.3816	-0.5479761	-0.2090856	15.06	LOC105378336	uncharacterized LOC105378336
88455	0.82084	0.584	0.1694	0.54786	0.0928316	2187.06	ANKRD13A	ankyrin repeat domain 13A
112267965	0.82097	0.584	0.2507	-0.5476702	-0.1372999	66.49	LOC112267965	
25834	0.82107	0.584	0.3518	0.5475183	0.1926256	638.61	MGAT4C	MGAT4 family member C
30000	0.82136	0.584	0.1103	0.5471616	0.0603557	3448.14	TNPO2	transportin 2
4131	0.82141	0.584	0.1573	0.5470604	0.0860386	70041.33	MAP1B	microtubule associated protein 1B
8572	0.82143	0.584	0.4414	0.5469865	0.2414422	129.79	PDLIM4	PDZ and LIM domain 4
10072	0.82154	0.585	0.147	0.5468194	0.080362	421.05	DPP3	dipeptidyl peptidase 3
107986413	0.82179	0.585	0.3663	-0.5464205	-0.20018	489.71	LOC107986413	
57001	0.82179	0.585	0.203	0.5464355	0.1109187	73.43	SDHAF3	succinate dehydrogenase complex assembly factor 3
105376088	0.82179	0.585	0.4772	0.5463866	0.2607158	19.7	LOC105376088	uncharacterized LOC105376088
121536	0.82179	0.585	0.1093	-0.5462991	-0.0597372	1049.38	AEBP2	AE binding protein 2
154796	0.82179	0.585	0.2145	-0.5463366	-0.1171907	2469.69	AMOT	angiomotin
4613	0.82193	0.585	0.26	0.5459388	0.1419352	301.97	MYCN	MYCN proto-oncogene, bHLH transcription factor
389337	0.82193	0.585	0.2791	-0.5459075	-0.1523844	3922.28	ARHGEF37	Rho guanine nucleotide exchange factor 37
11160	0.82193	0.585	0.152	0.5458967	0.0829506	1157.5	ERLIN2	ER lipid raft associated 2
84274	0.82193	0.585	0.1484	0.54589	0.0810159	507.01	COQ5	coenzyme Q5, methyltransferase
144983	0.82193	0.585	0.0943	-0.5459402	-0.0514789	777.47	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1 like 2
3688	0.82195	0.585	0.1338	0.5458112	0.0730141	4113.94	ITGB1	integrin subunit beta 1
376940	0.82202	0.585	0.1047	-0.5456154	-0.0571135	2994.12	ZC3H6	zinc finger CCCH-type containing 6
5922	0.82202	0.585	0.1183	-0.5455905	-0.064535	726.89	RASA2	RAS p21 protein activator 2
107984773	0.82202	0.585	0.2338	-0.5456873	-0.1275864	40.64	LINC01852	long intergenic non-protein coding RNA 1852
55210	0.8221	0.586	0.1292	-0.5447795	-0.0703736	348.24	ATAD3A	ATPase family AAA domain containing 3A
127254	0.8221	0.586	0.6213	0.5446102	0.3383625	501.71	ERICH3	glutamate rich 3
100129726	0.8221	0.586	0.2603	-0.545286	-0.1419188	23.49	LINC01126	long intergenic non-protein coding RNA 1126
728819	0.8221	0.586	0.3237	-0.5447474	-0.1763446	14.48	C1GALT1C1L	C1GALT1 specific chaperone 1 like
643853	0.8221	0.586	0.1645	0.5453676	0.0897282	231.94	TMPPE	transmembrane protein with metallophosphoesterase domain
3187	0.8221	0.586	0.1149	-0.5451692	-0.0626193	3475.95	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1
64089	0.8221	0.586	0.202	0.5449588	0.1100982	270.93	SNX16	sorting nexin 16
10418	0.8221	0.586	0.3098	-0.5453575	-0.1689617	2058.98	SPON1	spondin 1
9177	0.8221	0.586	0.5373	0.5448037	0.2927252	80.04	HTR3B	5-hydroxytryptamine receptor 3B
85478	0.8221	0.586	0.4108	0.5446742	0.2237674	97.25	CCDC65	coiled-coil domain containing 65
283537	0.8221	0.586	0.1207	-0.5452256	-0.0658232	321.39	SLC46A3	solute carrier family 46 member 3
112268155	0.8221	0.586	0.2733	0.5448058	0.1488914	948.83	LOC112268155	
23090	0.8221	0.586	0.2009	-0.5453185	-0.1095393	544.69	ZNF423	zinc finger protein 423
100529251	0.8221	0.586	0.1411	0.544997	0.0769215	61.05	CKLF-CMTM1	CKLF-CMTM1 readthrough
100287808	0.8221	0.586	0.4646	0.5449347	0.2531802	14.94	LOC100287808	uncharacterized LOC100287808
6925	0.8221	0.586	0.1067	0.5450186	0.0581585	6227.37	TCF4	transcription factor 4
10317	0.8221	0.586	0.2804	-0.5446192	-0.1526927	132.49	B3GALT5	beta-1,3-galactosyltransferase 5
112268412	0.82226	0.586	0.2831	0.5442261	0.1540753	28.12	LOC112268412	uncharacterized LOC112268412
6949	0.82226	0.586	0.1258	-0.5442346	-0.0684807	1225.19	TCOF1	treacle ribosome biogenesis factor 1
100506436	0.82226	0.586	0.0964	0.5443795	0.0524627	184.8	SPAG5-AS1	SPAG5 antisense RNA 1
114041	0.82226	0.586	0.2473	0.5442292	0.1345829	24.83	B3GALT5-AS1	B3GALT5 antisense RNA 1
100506697	0.82232	0.586	0.3056	-0.544112	-0.1662832	12.61	LINC00327	long intergenic non-protein coding RNA 327
5136	0.82242	0.587	0.3244	-0.543634	-0.1763355	1848.52	PDE1A	phosphodiesterase 1A
107986196	0.82242	0.587	0.2469	-0.5436527	-0.1342035	181.79	LOC107986196	uncharacterized LOC107986196
442213	0.82242	0.587	0.5122	0.5435667	0.2784375	359.34	PTCHD4	patched domain containing 4
112268098	0.82242	0.587	0.2469	-0.5436264	-0.1342472	70.73	CNPY2-AS1	CNPY2 antisense RNA 1
100289373	0.82242	0.587	0.2302	0.5438877	0.1252114	29.44	UBAC2-AS1	UBAC2 antisense RNA 1
221191	0.82242	0.587	0.2243	0.5435358	0.1219378	52.87	PRSS54	serine protease 54
56985	0.82242	0.587	0.1553	0.5436194	0.0844052	118.47	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
56301	0.82242	0.587	0.6335	0.5435434	0.3443171	38.06	SLC7A10	solute carrier family 7 member 10
23619	0.82242	0.587	0.1776	0.5437181	0.0965501	789.86	ZIM2	zinc finger imprinted 2
25836	0.82245	0.587	0.0946	-0.5434517	-0.0513923	5292.36	NIPBL	NIPBL cohesin loading factor
150244	0.82254	0.587	0.3837	-0.5433047	-0.208443	71.06	ZDHHC8BP	ZDHHC8B, pseudogene
105374775	0.82255	0.587	0.2608	-0.5430924	-0.1416245	19.46	LOC105374775	uncharacterized LOC105374775
160287	0.82255	0.587	0.2521	-0.5431965	-0.1369514	25.02	LDHAL6A	lactate dehydrogenase A like 6A
147657	0.82255	0.587	0.0947	0.5431792	0.0514333	507.12	ZNF480	zinc finger protein 480
159090	0.82255	0.587	0.1081	-0.5430847	-0.0586979	866.33	PABIR2	PABIR family member 2
8997	0.82265	0.587	0.5019	0.5427428	0.2723772	2887.39	KALRN	kalirin RhoGEF kinase
6084	0.82265	0.587	0.4887	-0.5427399	-0.2652499	278.35	RNY1	RNA, Ro60-associated Y1
219970	0.82265	0.587	0.2626	-0.5427375	-0.1424991	16.8	GLYATL2	glycine-N-acyltransferase like 2
9671	0.82265	0.587	0.5186	0.542725	0.2814624	303.99	WSCD2	WSC domain containing 2
768206	0.82265	0.587	0.2207	0.542888	0.1198271	365.88	PRCD	photoreceptor disc component
51430	0.82269	0.588	0.0977	0.5421962	0.0529943	1605.23	SUCO	SUN domain containing ossification factor
102723904	0.82269	0.588	0.2677	0.5419646	0.1451015	37.12	LOC102723904	uncharacterized LOC102723904
285382	0.82269	0.588	0.1996	-0.5418367	-0.1081383	1256.08	C3orf70	chromosome 3 open reading frame 70
57728	0.82269	0.588	0.1631	-0.5424206	-0.0884524	693.13	WDR19	WD repeat domain 19
79658	0.82269	0.588	0.1648	-0.5418964	-0.0893043	334.88	ARHGAP10	Rho GTPase activating protein 10
441054	0.82269	0.588	0.2163	-0.541923	-0.1172242	52.06	C4orf47	chromosome 4 open reading frame 47
